$GPGSV,3,3,09,10,,,36*74,,,,,,,,,,,,
$GPRMC,193510.000,A,3713.9836,N,08025.5018,W,1.94,339.75,041019,,,A*78,,,,,,,
$GPVTG,339.75,T,,M,1.94,N,3.60,K,A*3F,,,,,,,,,,
$GPGGA,193511.000,3713.9842,N,08025.5021,W,1,06,1.25,622.9,M,-32.8,M,,*53,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPRMC,193511.000,A,3713.9842,N,08025.5021,W,2.33,335.15,041019,,,A*74,,,,,,,
$GPVTG,335.15,T,,M,2.33,N,4.32,K,A*3B,,,,,,,,,,
$GPGGA,193512.000,3713.9847,N,08025.5024,W,1,06,1.25,623.2,M,-32.8,M,,*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPRMC,193512.000,A,3713.9847,N,08025.5024,W,2.35,326.63,041019,,,A*72,,,,,,,
$GPVTG,326.63,T,,M,2.35,N,4.35,K,A*39,,,,,,,,,,
$GPGGA,193513.000,3713.9851,N,08025.5028,W,1,06,1.25,623.5,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPRMC,193513.000,A,3713.9851,N,08025.5028,W,2.00,312.76,041019,,,A*7D,,,,,,,
$GPVTG,312.76,T,,M,2.00,N,3.70,K,A*3A,,,,,,,,,,
$GPGGA,193514.000,3713.9855,N,08025.5034,W,1,06,1.25,623.6,M,-32.8,M,,*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPRMC,193514.000,A,3713.9855,N,08025.5034,W,2.87,312.63,041019,,,A*78,,,,,,,
$GPVTG,312.63,T,,M,2.87,N,5.31,K,A*32,,,,,,,,,,
$GPGGA,193515.000,3713.9859,N,08025.5041,W,1,06,1.25,623.8,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPGSV,3,1,10,21,74,273,29,15,55,045,41,20,52,311,25,24,44,136,31*76
$GPGSV,3,2,10,51,38,219,35,13,20,046,29,29,10,195,25,05,04,094,17*79
$GPGSV,3,3,10,10,,,36,27,,,28*73,,,,,,,,
$GPRMC,193515.000,A,3713.9859,N,08025.5041,W,2.09,305.08,041019,,,A*7A,,,,,,,
$GPVTG,305.08,T,,M,2.09,N,3.88,K,A*3B,,,,,,,,,,
$GPGGA,193516.000,3713.9864,N,08025.5049,W,1,06,1.25,624.0,M,-32.8,M,,*51,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPRMC,193516.000,A,3713.9864,N,08025.5049,W,3.13,295.92,041019,,,A*7E,,,,,,,
$GPVTG,295.92,T,,M,3.13,N,5.81,K,A*35,,,,,,,,,,
$GPGGA,193517.000,3713.9867,N,08025.5056,W,1,06,1.25,624.1,M,-32.8,M,,*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPRMC,193517.000,A,3713.9867,N,08025.5056,W,2.07,305.34,041019,,,A*72,,,,,,,
$GPVTG,305.34,T,,M,2.07,N,3.84,K,A*36,,,,,,,,,,
$GPGGA,193518.000,3713.9871,N,08025.5063,W,1,06,1.25,624.3,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,,,,,,,1.51,1.25,0.86*05,,
$GPRMC,193518.000,A,3713.9871,N,08025.5063,W,2.41,303.00,041019,,,A*7F,,,,,,,
$GPVTG,303.00,T,,M,2.41,N,4.46,K,A*3C,,,,,,,,,,
$GPGGA,193519.000,3713.9874,N,08025.5065,W,1,07,1.02,624.8,M,-32.8,M,,*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193519.000,A,3713.9874,N,08025.5065,W,2.26,287.52,041019,,,A*76,,,,,,,
$GPVTG,287.52,T,,M,2.26,N,4.19,K,A*3D,,,,,,,,,,
$GPGGA,193520.000,3713.9876,N,08025.5070,W,1,07,1.02,625.2,M,-32.8,M,,*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,273,25,15,55,045,40,20,52,311,25,24,44,136,34*7E
$GPGSV,3,2,10,51,38,219,31,10,27,293,39,13,20,046,34,29,10,195,34*7D
$GPGSV,3,3,10,05,04,094,15,27,,,31*47,,,,,,,,
$GPRMC,193520.000,A,3713.9876,N,08025.5070,W,2.49,287.12,041019,,,A*77,,,,,,,
$GPVTG,287.12,T,,M,2.49,N,4.62,K,A*3C,,,,,,,,,,
$GPGGA,193521.000,3713.9877,N,08025.5075,W,1,07,1.02,625.4,M,-32.8,M,,*59,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193521.000,A,3713.9877,N,08025.5075,W,2.35,269.55,041019,,,A*7A,,,,,,,
$GPVTG,269.55,T,,M,2.35,N,4.35,K,A*36,,,,,,,,,,
$GPGGA,193522.000,3713.9877,N,08025.5082,W,1,07,1.02,625.6,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193522.000,A,3713.9877,N,08025.5082,W,2.30,272.19,041019,,,A*76,,,,,,,
$GPVTG,272.19,T,,M,2.30,N,4.26,K,A*33,,,,,,,,,,
$GPGGA,193523.000,3713.9877,N,08025.5088,W,1,07,1.02,625.8,M,-32.8,M,,*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193523.000,A,3713.9877,N,08025.5088,W,2.32,276.53,041019,,,A*75,,,,,,,
$GPVTG,276.53,T,,M,2.32,N,4.30,K,A*3C,,,,,,,,,,
$GPGGA,193524.000,3713.9879,N,08025.5094,W,1,07,1.02,625.9,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193524.000,A,3713.9879,N,08025.5094,W,2.28,277.07,041019,,,A*7A,,,,,,,
$GPVTG,277.07,T,,M,2.28,N,4.23,K,A*35,,,,,,,,,,
$GPGGA,193525.000,3713.9881,N,08025.5100,W,1,07,1.02,626.0,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,29,15,55,045,41,20,52,311,33,24,44,136,38*79
$GPGSV,3,2,10,51,38,219,29,10,27,293,40,13,20,046,38,29,10,195,31*73
$GPGSV,3,3,10,05,04,094,17,27,,,29*4C,,,,,,,,
$GPRMC,193525.000,A,3713.9881,N,08025.5100,W,2.18,276.57,041019,,,A*77,,,,,,,
$GPVTG,276.57,T,,M,2.18,N,4.03,K,A*30,,,,,,,,,,
$GPGGA,193526.000,3713.9882,N,08025.5107,W,1,07,1.02,626.1,M,-32.8,M,,*56,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193526.000,A,3713.9882,N,08025.5107,W,2.13,282.02,041019,,,A*70,,,,,,,
$GPVTG,282.02,T,,M,2.13,N,3.94,K,A*39,,,,,,,,,,
$GPGGA,193527.000,3713.9883,N,08025.5114,W,1,07,1.02,626.2,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193527.000,A,3713.9883,N,08025.5114,W,2.09,267.99,041019,,,A*70,,,,,,,
$GPVTG,267.99,T,,M,2.09,N,3.87,K,A*39,,,,,,,,,,
$GPGGA,193528.000,3713.9883,N,08025.5120,W,1,07,1.02,626.3,M,-32.8,M,,*5E,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193528.000,A,3713.9883,N,08025.5120,W,1.95,274.53,041019,,,A*7A,,,,,,,
$GPVTG,274.53,T,,M,1.95,N,3.61,K,A*33,,,,,,,,,,
$GPGGA,193529.000,3713.9884,N,08025.5127,W,1,07,1.02,626.3,M,-32.8,M,,*5F,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193529.000,A,3713.9884,N,08025.5127,W,2.14,265.46,041019,,,A*75,,,,,,,
$GPVTG,265.46,T,,M,2.14,N,3.96,K,A*35,,,,,,,,,,
$GPGGA,193530.000,3713.9883,N,08025.5134,W,1,07,1.02,626.4,M,-32.8,M,,*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,26,15,55,045,32,20,52,311,37,24,45,136,40*78
$GPGSV,3,2,10,51,38,219,38,10,27,293,37,13,20,046,28,29,10,195,20*72
$GPGSV,3,3,10,05,04,094,15,27,,,19*4D,,,,,,,,
$GPRMC,193530.000,A,3713.9883,N,08025.5134,W,2.07,253.29,041019,,,A*76,,,,,,,
$GPVTG,253.29,T,,M,2.07,N,3.83,K,A*3F,,,,,,,,,,
$GPGGA,193531.000,3713.9881,N,08025.5139,W,1,07,1.02,626.5,M,-32.8,M,,*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193531.000,A,3713.9881,N,08025.5139,W,1.78,237.13,041019,,,A*78,,,,,,,
$GPVTG,237.13,T,,M,1.78,N,3.31,K,A*36,,,,,,,,,,
$GPGGA,193532.000,3713.9879,N,08025.5145,W,1,07,1.02,626.5,M,-32.8,M,,*55,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193532.000,A,3713.9879,N,08025.5145,W,2.07,244.69,041019,,,A*75,,,,,,,
$GPVTG,244.69,T,,M,2.07,N,3.84,K,A*3A,,,,,,,,,,
$GPGGA,193533.000,3713.9877,N,08025.5151,W,1,07,1.02,626.5,M,-32.8,M,,*5F,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193533.000,A,3713.9877,N,08025.5151,W,2.29,240.72,041019,,,A*7D,,,,,,,
$GPVTG,240.72,T,,M,2.29,N,4.24,K,A*35,,,,,,,,,,
$GPGGA,193534.000,3713.9874,N,08025.5159,W,1,07,1.02,626.5,M,-32.8,M,,*53,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193534.000,A,3713.9874,N,08025.5159,W,2.45,236.44,041019,,,A*7F,,,,,,,
$GPVTG,236.44,T,,M,2.45,N,4.55,K,A*3D,,,,,,,,,,
$GPGGA,193535.000,3713.9871,N,08025.5166,W,1,07,1.02,626.6,M,-32.8,M,,*58,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,30,15,55,045,37,20,52,311,40,24,45,136,39*74
$GPGSV,3,2,10,51,38,219,39,10,27,293,21,13,20,046,18,29,10,195,17*73
$GPGSV,3,3,10,05,04,094,18,27,,,20*4A,,,,,,,,
$GPRMC,193535.000,A,3713.9871,N,08025.5166,W,1.90,242.91,041019,,,A*77,,,,,,,
$GPVTG,242.91,T,,M,1.90,N,3.52,K,A*3D,,,,,,,,,,
$GPGGA,193536.000,3713.9868,N,08025.5173,W,1,07,1.02,626.6,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193536.000,A,3713.9868,N,08025.5173,W,2.33,235.82,041019,,,A*70,,,,,,,
$GPVTG,235.82,T,,M,2.33,N,4.32,K,A*34,,,,,,,,,,
$GPGGA,193537.000,3713.9864,N,08025.5181,W,1,07,1.02,626.8,M,-32.8,M,,*59,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193537.000,A,3713.9864,N,08025.5181,W,2.57,229.80,041019,,,A*7D,,,,,,,
$GPVTG,229.80,T,,M,2.57,N,4.76,K,A*39,,,,,,,,,,
$GPGGA,193538.000,3713.9861,N,08025.5189,W,1,07,1.02,626.9,M,-32.8,M,,*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193538.000,A,3713.9861,N,08025.5189,W,2.81,243.13,041019,,,A*72,,,,,,,
$GPVTG,243.13,T,,M,2.81,N,5.22,K,A*34,,,,,,,,,,
$GPGGA,193539.000,3713.9857,N,08025.5199,W,1,07,1.02,627.0,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193539.000,A,3713.9857,N,08025.5199,W,3.11,235.98,041019,,,A*7D,,,,,,,
$GPVTG,235.98,T,,M,3.11,N,5.76,K,A*3F,,,,,,,,,,
$GPGGA,193540.000,3713.9852,N,08025.5208,W,1,07,1.02,627.0,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,34,15,55,045,37,20,52,311,41,24,45,136,40*7F
$GPGSV,3,2,10,51,38,219,38,10,27,293,20,13,20,046,20,29,10,195,15*7A
$GPGSV,3,3,10,05,04,094,18,27,,,21*4B,,,,,,,,
$GPRMC,193540.000,A,3713.9852,N,08025.5208,W,3.17,235.67,041019,,,A*7B,,,,,,,
$GPVTG,235.67,T,,M,3.17,N,5.88,K,A*38,,,,,,,,,,
$GPGGA,193541.000,3713.9847,N,08025.5217,W,1,07,1.02,627.1,M,-32.8,M,,*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193541.000,A,3713.9847,N,08025.5217,W,2.77,232.53,041019,,,A*77,,,,,,,
$GPVTG,232.53,T,,M,2.77,N,5.13,K,A*3D,,,,,,,,,,
$GPGGA,193542.000,3713.9844,N,08025.5224,W,1,07,1.02,627.2,M,-32.8,M,,*5E,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193542.000,A,3713.9844,N,08025.5224,W,2.53,238.49,041019,,,A*70,,,,,,,
$GPVTG,238.49,T,,M,2.53,N,4.69,K,A*36,,,,,,,,,,
$GPGGA,193543.000,3713.9840,N,08025.5231,W,1,07,1.02,627.3,M,-32.8,M,,*5E,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193543.000,A,3713.9840,N,08025.5231,W,2.28,234.57,041019,,,A*7E,,,,,,,
$GPVTG,234.57,T,,M,2.28,N,4.22,K,A*36,,,,,,,,,,
$GPGGA,193544.000,3713.9836,N,08025.5239,W,1,07,1.02,627.5,M,-32.8,M,,*56,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193544.000,A,3713.9836,N,08025.5239,W,2.82,235.02,041019,,,A*71,,,,,,,
$GPVTG,235.02,T,,M,2.82,N,5.22,K,A*36,,,,,,,,,,
$GPGGA,193545.000,3713.9832,N,08025.5246,W,1,07,1.02,627.6,M,-32.8,M,,*58,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,35,15,55,045,36,20,52,311,41,24,45,136,40*7F
$GPGSV,3,2,10,51,38,219,37,10,27,293,25,13,20,046,19,29,10,195,16*79
$GPGSV,3,3,10,05,04,094,21,27,,,19*4A,,,,,,,,
$GPRMC,193545.000,A,3713.9832,N,08025.5246,W,2.66,238.80,041019,,,A*71,,,,,,,
$GPVTG,238.80,T,,M,2.66,N,4.93,K,A*30,,,,,,,,,,
$GPGGA,193546.000,3713.9828,N,08025.5254,W,1,07,1.02,627.7,M,-32.8,M,,*52,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193546.000,A,3713.9828,N,08025.5254,W,2.55,238.87,041019,,,A*7D,,,,,,,
$GPVTG,238.87,T,,M,2.55,N,4.73,K,A*39,,,,,,,,,,
$GPGGA,193547.000,3713.9824,N,08025.5261,W,1,07,1.02,627.9,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193547.000,A,3713.9824,N,08025.5261,W,2.46,233.48,041019,,,A*7C,,,,,,,
$GPVTG,233.48,T,,M,2.46,N,4.55,K,A*37,,,,,,,,,,
$GPGGA,193548.000,3713.9821,N,08025.5268,W,1,07,1.02,628.0,M,-32.8,M,,*52,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193548.000,A,3713.9821,N,08025.5268,W,2.64,236.19,041019,,,A*7E,,,,,,,
$GPVTG,236.19,T,,M,2.64,N,4.90,K,A*3F,,,,,,,,,,
$GPGGA,193549.000,3713.9817,N,08025.5275,W,1,07,1.02,628.1,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193549.000,A,3713.9817,N,08025.5275,W,2.93,235.67,041019,,,A*74,,,,,,,
$GPVTG,235.67,T,,M,2.93,N,5.42,K,A*33,,,,,,,,,,
$GPGGA,193550.000,3713.9814,N,08025.5282,W,1,07,1.02,628.2,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,34,15,55,045,36,20,52,311,41,24,45,136,40*7E
$GPGSV,3,2,10,51,38,219,34,10,28,294,26,13,20,046,19,29,10,195,15*72
$GPGSV,3,3,10,05,04,094,22,27,,,20*43,,,,,,,,
$GPRMC,193550.000,A,3713.9814,N,08025.5282,W,2.32,237.36,041019,,,A*7A,,,,,,,
$GPVTG,237.36,T,,M,2.32,N,4.29,K,A*32,,,,,,,,,,
$GPGGA,193551.000,3713.9810,N,08025.5289,W,1,07,1.02,628.3,M,-32.8,M,,*54,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193551.000,A,3713.9810,N,08025.5289,W,2.60,235.06,041019,,,A*72,,,,,,,
$GPVTG,235.06,T,,M,2.60,N,4.82,K,A*35,,,,,,,,,,
$GPGGA,193552.000,3713.9806,N,08025.5296,W,1,07,1.02,628.4,M,-32.8,M,,*59,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193552.000,A,3713.9806,N,08025.5296,W,2.69,235.99,041019,,,A*77,,,,,,,
$GPVTG,235.99,T,,M,2.69,N,4.99,K,A*30,,,,,,,,,,
$GPGGA,193553.000,3713.9802,N,08025.5304,W,1,07,1.02,628.5,M,-32.8,M,,*57,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193553.000,A,3713.9802,N,08025.5304,W,2.65,239.77,041019,,,A*78,,,,,,,
$GPVTG,239.77,T,,M,2.65,N,4.91,K,A*38,,,,,,,,,,
$GPGGA,193554.000,3713.9799,N,08025.5311,W,1,07,1.02,628.7,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193554.000,A,3713.9799,N,08025.5311,W,2.54,240.35,041019,,,A*7C,,,,,,,
$GPVTG,240.35,T,,M,2.54,N,4.71,K,A*3C,,,,,,,,,,
$GPGGA,193555.000,3713.9795,N,08025.5319,W,1,07,1.02,628.8,M,-32.8,M,,*51,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,34,15,54,045,36,20,52,311,42,24,45,136,40*7C
$GPGSV,3,2,10,51,38,219,30,10,28,294,29,13,20,046,19,29,10,195,15*79
$GPGSV,3,3,10,05,04,094,26,27,,,19*4D,,,,,,,,
$GPRMC,193555.000,A,3713.9795,N,08025.5319,W,2.69,230.81,041019,,,A*7F,,,,,,,
$GPVTG,230.81,T,,M,2.69,N,4.99,K,A*3C,,,,,,,,,,
$GPGGA,193556.000,3713.9790,N,08025.5326,W,1,07,1.02,628.8,M,-32.8,M,,*5B,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193556.000,A,3713.9790,N,08025.5326,W,2.64,234.22,041019,,,A*75,,,,,,,
$GPVTG,234.22,T,,M,2.64,N,4.88,K,A*3C,,,,,,,,,,
$GPGGA,193557.000,3713.9787,N,08025.5333,W,1,06,1.34,628.9,M,-32.8,M,,*5D,,,,,
$GPGSA,A,3,24,15,13,21,20,10,,,,,,,1.62,1.34,0.91*09,,
$GPRMC,193557.000,A,3713.9787,N,08025.5333,W,2.57,238.15,041019,,,A*7E,,,,,,,
$GPVTG,238.15,T,,M,2.57,N,4.76,K,A*35,,,,,,,,,,
$GPGGA,193558.000,3713.9784,N,08025.5340,W,1,07,1.02,628.9,M,-32.8,M,,*51,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193558.000,A,3713.9784,N,08025.5340,W,2.51,230.75,041019,,,A*7E,,,,,,,
$GPVTG,230.75,T,,M,2.51,N,4.65,K,A*3F,,,,,,,,,,
$GPGGA,193559.000,3713.9780,N,08025.5347,W,1,07,1.02,628.7,M,-32.8,M,,*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193559.000,A,3713.9780,N,08025.5347,W,2.41,247.91,041019,,,A*77,,,,,,,
$GPVTG,247.91,T,,M,2.41,N,4.47,K,A*34,,,,,,,,,,
$GPGGA,193600.000,3713.9778,N,08025.5353,W,1,07,1.02,628.7,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,272,34,15,54,045,38,20,52,312,44,24,45,136,40*77
$GPGSV,3,2,10,51,38,219,30,10,28,294,30,13,20,046,18,29,10,195,16*73
$GPGSV,3,3,10,05,04,094,22,27,,,18*48,,,,,,,,
$GPRMC,193600.000,A,3713.9778,N,08025.5353,W,2.32,236.57,041019,,,A*72,,,,,,,
$GPVTG,236.57,T,,M,2.32,N,4.29,K,A*34,,,,,,,,,,
$GPGGA,193601.000,3713.9773,N,08025.5360,W,1,07,1.02,628.7,M,-32.8,M,,*5A,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193601.000,A,3713.9773,N,08025.5360,W,2.80,234.31,041019,,,A*73,,,,,,,
$GPVTG,234.31,T,,M,2.80,N,5.19,K,A*3D,,,,,,,,,,
$GPGGA,193602.000,3713.9770,N,08025.5367,W,1,07,1.02,628.7,M,-32.8,M,,*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193602.000,A,3713.9770,N,08025.5367,W,2.30,242.56,041019,,,A*7F,,,,,,,
$GPVTG,242.56,T,,M,2.30,N,4.26,K,A*3B,,,,,,,,,,
$GPGGA,193603.000,3713.9768,N,08025.5373,W,1,07,1.02,628.6,M,-32.8,M,,*51,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193603.000,A,3713.9768,N,08025.5373,W,2.31,234.41,041019,,,A*74,,,,,,,
$GPVTG,234.41,T,,M,2.31,N,4.28,K,A*33,,,,,,,,,,
$GPGGA,193604.000,3713.9766,N,08025.5378,W,1,07,1.02,628.6,M,-32.8,M,,*53,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193604.000,A,3713.9766,N,08025.5378,W,2.40,233.39,041019,,,A*78,,,,,,,
$GPVTG,233.39,T,,M,2.40,N,4.44,K,A*37,,,,,,,,,,
$GPGGA,193605.000,3713.9764,N,08025.5384,W,1,07,1.02,628.6,M,-32.8,M,,*53,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,271,35,15,54,045,39,20,52,312,38,24,45,136,41*7E
$GPGSV,3,2,10,51,38,219,25,10,28,294,37,13,20,046,30,29,10,195,17*7B
$GPGSV,3,3,10,05,04,094,22,27,,,30*42,,,,,,,,
$GPRMC,193605.000,A,3713.9764,N,08025.5384,W,2.36,242.78,041019,,,A*7A,,,,,,,
$GPVTG,242.78,T,,M,2.36,N,4.38,K,A*3E,,,,,,,,,,
$GPGGA,193606.000,3713.9762,N,08025.5391,W,1,07,1.02,628.7,M,-32.8,M,,*53,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193606.000,A,3713.9762,N,08025.5391,W,2.78,239.58,041019,,,A*7F,,,,,,,
$GPVTG,239.58,T,,M,2.78,N,5.16,K,A*37,,,,,,,,,,
$GPGGA,193607.000,3713.9759,N,08025.5398,W,1,07,1.02,628.8,M,-32.8,M,,*5C,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193607.000,A,3713.9759,N,08025.5398,W,2.62,231.68,041019,,,A*7F,,,,,,,
$GPVTG,231.68,T,,M,2.62,N,4.85,K,A*3C,,,,,,,,,,
$GPGGA,193608.000,3713.9755,N,08025.5405,W,1,07,1.02,628.9,M,-32.8,M,,*5D,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193608.000,A,3713.9755,N,08025.5405,W,3.00,234.05,041019,,,A*74,,,,,,,
$GPVTG,234.05,T,,M,3.00,N,5.55,K,A*3B,,,,,,,,,,
$GPGGA,193609.000,3713.9751,N,08025.5412,W,1,07,1.02,628.9,M,-32.8,M,,*5E,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193609.000,A,3713.9751,N,08025.5412,W,3.13,225.17,041019,,,A*76,,,,,,,
$GPVTG,225.17,T,,M,3.13,N,5.80,K,A*32,,,,,,,,,,
$GPGGA,193610.000,3713.9745,N,08025.5419,W,1,07,1.02,629.0,M,-32.8,M,,*50,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPGSV,3,1,10,21,74,271,32,15,54,045,40,20,52,312,38,24,45,136,29*79
$GPGSV,3,2,10,51,38,219,24,10,28,294,35,13,20,046,28,29,09,195,16*78
$GPGSV,3,3,10,05,04,094,30,27,,,37*46,,,,,,,,
$GPRMC,193610.000,A,3713.9745,N,08025.5419,W,3.14,216.93,041019,,,A*7B,,,,,,,
$GPVTG,216.93,T,,M,3.14,N,5.82,K,A*3B,,,,,,,,,,
$GPGGA,193611.000,3713.9742,N,08025.5425,W,1,07,1.02,629.1,M,-32.8,M,,*58,,,,,
$GPGSA,A,3,24,15,13,29,21,20,10,,,,,,1.32,1.02,0.83*01,,
$GPRMC,193611.000,A,3713.9742,N,08025.5425,W,2.49,239.59,041019,,,A*70,,,,,,,
$GPVTG,239.59,T,,M,2.49,N,4.62,K,A*36,,,,,,,,,,
